contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,label
335.0064338,382.0153787,191.7847733,459.0373241,5.655422794,6.110788158,3.9515625,6.907128028,0.66472371,0.652867731,0.722400393,0.649010437,0.583603705,0.58336546,0.589790642,0.583044315,0.97009654,0.965924278,0.982858649,0.959053931,dress
409.8658395,495.4340331,249.8223039,583.3539408,4.433210784,5.11218762,3.185569853,5.784821223,0.828500465,0.816609928,0.856079626,0.814899702,0.785965242,0.783516061,0.788495657,0.783378571,0.946144691,0.935108032,0.967173997,0.923592279,dress
256.9528186,300.5360092,76.25496324,304.0115033,3.935723039,4.322768166,1.776378676,4.438662053,0.846223278,0.841662514,0.873976453,0.840500924,0.826162144,0.82503348,0.830614816,0.825124814,0.958044436,0.951091713,0.987548998,0.950526122,dress
360.2890625,440.8680046,186.8930147,446.8343253,6.563664216,7.261514802,4.178063725,7.45953095,0.671513544,0.664162799,0.707787117,0.662098911,0.626592461,0.625426296,0.630973995,0.625366807,0.966465647,0.959047979,0.982599027,0.95849377,dress
323.1788297,402.837078,92.61227022,310.5684737,5.740410539,6.512710496,2.601179534,5.605520953,0.738779078,0.73437937,0.785903589,0.73974515,0.708456506,0.707999636,0.715320865,0.708691705,0.962586331,0.953420685,0.989262085,0.964089535,dress
811.9440564,808.0425221,64.42308517,874.269727,8.941237745,9.048227605,1.485799632,9.422268358,0.808324347,0.806780003,0.882345863,0.805740868,0.799259506,0.798669209,0.805428576,0.7982403,0.887142917,0.888048995,0.991045502,0.878873485,dress
791.4792279,962.1428374,409.5332414,994.0362015,11.88884804,13.15395617,6.612101716,13.20744329,0.601024072,0.586278454,0.652610892,0.587296913,0.54244627,0.539627671,0.542062148,0.539568156,0.938363705,0.925208915,0.968107676,0.92272972,dress
243.4053002,283.9706574,93.57331495,274.6836755,3.272671569,3.672464437,1.855698529,3.598062284,0.867915599,0.86027095,0.892019165,0.860419143,0.837973425,0.83693731,0.842515227,0.837120977,0.956561425,0.949492166,0.983300727,0.951143975,dress
358.8252757,437.8518724,169.7629596,437.6751096,5.800582108,6.528135333,3.781004902,6.497593233,0.771336297,0.768314692,0.791480205,0.768355026,0.754365219,0.753339215,0.760303704,0.753277971,0.953926968,0.943864486,0.978170117,0.943887148,dress
97.74730392,150.6711572,66.1754902,147.2293733,2.45189951,3.424898116,2.008517157,3.378116109,0.785763816,0.751047004,0.810706329,0.748476761,0.648159106,0.644287452,0.651014793,0.644400859,0.990994998,0.986153818,0.993903562,0.986470107,dress
656.360386,793.3126182,406.5285999,819.3463283,9.370496324,10.38153018,6.549188113,10.67098808,0.628408872,0.614735643,0.665790675,0.613548666,0.564724112,0.562039223,0.564250176,0.562313477,0.946706884,0.935711337,0.966992117,0.933601611,dress
351.6615196,409.0831219,119.0233456,437.9913264,5.27846201,5.80828912,2.156617647,6.000338331,0.811786444,0.806877186,0.866246577,0.806482787,0.793959914,0.792340803,0.799906081,0.792340223,0.950342278,0.942419308,0.983192952,0.93835032,dress
409.2551164,489.3964168,180.8840686,497.9721646,5.638235294,6.30745098,2.991819853,6.401261053,0.816686955,0.808845048,0.850920384,0.808352491,0.786461932,0.785116109,0.792657008,0.784931945,0.943541725,0.932698832,0.975046366,0.931519507,dress
497.5749081,667.708912,386.7750613,680.2411995,8.41908701,9.520799692,6.342647059,9.689565552,0.613463831,0.606311468,0.653907459,0.60431616,0.571228376,0.567937315,0.570346941,0.567890551,0.958335501,0.944200448,0.967613341,0.943153141,dress
386.2147672,409.3532488,154.6342984,454.7001153,6.179258578,6.396355248,3.767478554,6.804752018,0.788300907,0.788164849,0.811324201,0.786300827,0.773218784,0.773487639,0.782297622,0.773240554,0.945584458,0.942498567,0.978211576,0.936128739,dress
251.9560968,308.8794771,126.0145527,302.2176086,6.162928922,6.691826221,3.225275735,6.711295656,0.699750135,0.696674882,0.740698575,0.694473804,0.671501714,0.669187536,0.673936195,0.668941046,0.976007909,0.970665408,0.988000478,0.971298092,dress
408.9239277,438.5912495,126.015962,473.9704421,5.605147059,5.922829681,2.705147059,6.114448289,0.838544874,0.836453563,0.861589758,0.837142044,0.829825257,0.829095602,0.838225274,0.82912652,0.929131276,0.924244631,0.978160829,0.918133784,dress
573.1532169,727.4651903,247.929565,621.0887197,6.817984069,7.857070358,3.617738971,7.077216455,0.778993234,0.772996515,0.80962608,0.776159295,0.753428894,0.752196751,0.757751506,0.752429759,0.933393039,0.915717489,0.971187748,0.928042032,dress
547.1817096,660.0696963,260.5068934,659.3509881,7.409375,8.410119185,5.224601716,8.424636678,0.713704405,0.701900686,0.729956292,0.701052811,0.675633554,0.672324755,0.678643893,0.672278962,0.94788702,0.937301102,0.975189612,0.937369371,dress
382.0066176,435.6090734,103.2151042,435.7902345,6.253155637,6.840199923,2.678247549,6.861053441,0.729268087,0.723080791,0.768852485,0.722293545,0.69811048,0.695855759,0.701035113,0.695701421,0.959098879,0.953485976,0.988948847,0.953466632,dress
249.3960172,307.7535256,93.39790135,304.8286198,3.945251225,4.583144944,2.088924632,4.533748558,0.847674119,0.843380341,0.868845891,0.843989916,0.833962319,0.833141356,0.841084507,0.833096765,0.954118003,0.943570794,0.982817467,0.944107101,dress
366.3984375,428.2753556,87.54257047,392.6377086,5.027971814,5.566397539,2.001363358,5.331380238,0.815999993,0.811321072,0.859976095,0.812741425,0.795790665,0.795262033,0.806525607,0.79529392,0.948069984,0.939475954,0.987588175,0.944512281,dress
384.6937806,454.2709112,243.4366115,466.7442368,6.129411765,6.812149173,4.889675245,6.86212995,0.786680929,0.784336444,0.798454563,0.784469906,0.771997552,0.771579021,0.777574592,0.771531872,0.947840394,0.93848606,0.966934435,0.936797017,dress
386.702451,502.3618916,283.2105086,459.3801769,6.461703431,7.379592464,5.287040441,7.022529796,0.798408552,0.79568204,0.806295317,0.796998186,0.787082943,0.786153899,0.791213363,0.786538774,0.947219288,0.931650137,0.961345154,0.937498101,dress
325.0122855,349.4279739,36.70278799,338.9290273,5.179901961,5.427727797,1.28036152,5.375809304,0.835176093,0.833821303,0.87909224,0.833416817,0.824997781,0.823851489,0.831511777,0.824096394,0.946859846,0.94305777,0.993999021,0.944768661,dress
381.4689032,406.6931334,76.02915135,428.8786621,5.603982843,5.85751634,1.725873162,6.020961169,0.786914238,0.783760214,0.855854401,0.783276292,0.764439029,0.763239041,0.772184488,0.763237485,0.94897569,0.9457616,0.989829672,0.942802839,dress
450.5022365,441.6621146,142.8214001,547.9176163,7.391881127,7.389296424,3.431418505,8.055194156,0.682503909,0.682311613,0.725489228,0.680993563,0.649154851,0.648019938,0.65139447,0.64799038,0.958629676,0.959543746,0.986884514,0.949810741,dress
480.4941789,588.7034987,200.5951134,556.7200769,5.558792892,6.566074587,3.13549326,6.210611303,0.775586599,0.759006866,0.814284615,0.762576767,0.694571765,0.693540675,0.701995844,0.693695323,0.95172277,0.940928241,0.97981606,0.944137526,dress
279.7918505,377.5028989,129.535386,314.1164475,5.477113971,6.620192234,3.205821078,5.766951173,0.747678916,0.736702052,0.779634503,0.738857426,0.704098307,0.703055572,0.707624291,0.703056087,0.969294654,0.95861028,0.985758799,0.965560021,dress
244.0502145,355.1682276,169.2440564,307.0660515,5.81182598,6.84899654,3.802634804,6.324521338,0.722158326,0.715414122,0.753040583,0.716574071,0.694754934,0.692527837,0.696536611,0.692558593,0.974236393,0.96260591,0.982133442,0.967670375,dress
164.414951,206.1074048,64.48140319,210.6352941,2.903002451,3.357262591,1.510232843,3.328842753,0.820094706,0.816021257,0.866339779,0.813876231,0.783108022,0.781458029,0.787266521,0.781672243,0.978264236,0.972838364,0.991475516,0.972241661,dress
653.2032169,680.0537486,357.2435815,898.5616763,7.709681373,7.857670127,5.060922181,9.57716263,0.717941869,0.712702906,0.748962284,0.703773851,0.670654114,0.670246363,0.675552272,0.669231191,0.938387455,0.935954266,0.966266471,0.915375745,dress
776.0319547,948.8304498,577.0538603,1003.113849,10.81384804,11.82705113,8.796017157,12.25740869,0.647057466,0.639973565,0.655792003,0.639199151,0.61284058,0.609566389,0.614349265,0.609703036,0.932535471,0.917698797,0.949833681,0.912990275,dress
568.7526042,719.2698654,323.5346048,711.2170242,9.616023284,11.07686275,6.841283701,10.94279123,0.662076383,0.657780336,0.693168371,0.659238666,0.638932427,0.638039246,0.647379917,0.638207677,0.945875562,0.931606383,0.969161697,0.932372108,dress
439.6086091,533.8311265,175.2241575,521.9295809,6.413694853,7.147820069,3.003507966,6.918861976,0.785922631,0.784102693,0.833237928,0.785286857,0.770554587,0.770801939,0.776773502,0.770893771,0.943247629,0.931105642,0.977315662,0.932641613,dress
562.4318934,801.3194771,337.7676011,665.2240984,7.982169118,9.997554787,5.46049326,8.790480584,0.679098611,0.658321007,0.71669281,0.664125533,0.598894119,0.59736663,0.601548165,0.597985278,0.95155223,0.931126247,0.970905839,0.942823703,dress
339.8606005,405.8710804,90.96671262,370.0212687,5.097855392,5.624221453,2.10200674,5.371272587,0.828272977,0.827139217,0.856844106,0.827183718,0.815977795,0.816066517,0.823967669,0.816143222,0.942821996,0.931911632,0.984689671,0.937925747,dress
411.2888787,489.450719,266.2879136,517.0714802,7.682628676,8.333456363,6.094837623,8.627435602,0.684600016,0.680789813,0.702034018,0.679503102,0.654228288,0.653302192,0.660148042,0.65316254,0.961261366,0.953931464,0.974872653,0.951331717,dress
193.6115502,202.2077047,43.71994485,237.8745098,3.450153186,3.615347943,1.399203431,3.818961938,0.853304313,0.851747321,0.881460141,0.851493737,0.841733441,0.84077472,0.846566439,0.840667372,0.966257931,0.964879366,0.992380613,0.958684544,dress
349.8994179,423.8453825,186.5717525,480.0569627,4.591819853,5.241676278,2.982230392,5.605505575,0.838704015,0.83224768,0.863594678,0.832284967,0.809425902,0.808247805,0.812883698,0.807864049,0.948897627,0.938300188,0.972751429,0.930117383,dress
406.3322304,499.0077201,154.7690717,486.5820069,5.776286765,6.489980777,2.621522672,6.350618993,0.766148416,0.762203058,0.820795941,0.763460331,0.743362298,0.742293203,0.747173477,0.742431168,0.953749281,0.943372727,0.982383967,0.944782794,dress
443.9967831,594.3949404,192.8899663,517.0357709,7.909926471,9.295394079,4.787515319,8.570903499,0.69241032,0.68670923,0.715477571,0.688803375,0.666319112,0.665377168,0.669244376,0.665240131,0.957633395,0.943385595,0.981580211,0.950753833,dress
379.0961091,473.6617147,200.4367188,466.8708189,6.625704657,7.48236832,4.416099877,7.394002307,0.678345018,0.672756882,0.711169632,0.670557699,0.631391904,0.631845889,0.636133747,0.631388029,0.962511618,0.953234887,0.980165471,0.953905359,dress
247.0704657,331.8652826,160.1464461,360.8769858,4.479810049,6.05053441,4.027941176,6.070865052,0.757120319,0.74485426,0.771895267,0.745311872,0.723574733,0.723620135,0.730140159,0.723252296,0.971603064,0.961929901,0.981576209,0.958601808,dress
983.0276042,1095.196647,288.95144,1066.314218,12.64831495,13.35726259,5.868872549,13.33379469,0.706681733,0.702458571,0.723377913,0.702482893,0.69265138,0.690371086,0.694423283,0.69044653,0.898612927,0.887350517,0.970198252,0.890321299,dress
370.477114,488.4631603,237.066682,469.4743099,5.50401348,6.345420992,4.183808211,6.235309496,0.792856676,0.789012346,0.813079441,0.791134687,0.757638512,0.75781662,0.762240659,0.757725549,0.954812152,0.940566198,0.971066891,0.942876668,dress
588.6709252,615.3166167,115.9601563,648.5555248,8.094270833,8.306205306,2.479856005,8.542145329,0.774218163,0.772654018,0.841923471,0.772097569,0.75524564,0.755083476,0.763237579,0.755112454,0.926116715,0.922878337,0.985422346,0.918712287,dress
582.3049632,761.0689273,288.5402114,636.3058362,6.246691176,7.350480584,3.551792279,6.647181853,0.793459233,0.783099924,0.839886335,0.786230798,0.746894443,0.745903448,0.752517003,0.746322941,0.931833167,0.911175626,0.966223207,0.925736729,dress
237.9832108,274.9748866,128.2242953,301.2080892,3.721446078,4.130565167,2.585692402,4.303114187,0.826228572,0.822378032,0.840729276,0.818509154,0.799059243,0.798913674,0.802117148,0.798512665,0.965794031,0.960566815,0.981552508,0.956804803,dress
271.8942708,346.6290811,140.7513787,356.032326,4.669607843,5.354463668,2.967677696,5.402783545,0.794035588,0.7905737,0.820426706,0.78972068,0.771572192,0.770673678,0.775972917,0.770704618,0.962634257,0.952509081,0.980656894,0.951220763,dress
350.0981924,463.154679,185.2432138,392.9706574,5.954044118,7.264790465,4.095848652,6.51526336,0.697166801,0.680955299,0.733941559,0.684752209,0.630522126,0.630025422,0.636492364,0.630257656,0.965722244,0.954690263,0.981837163,0.961556262,dress
463.0608762,634.3926797,202.9459865,500.6506421,6.732536765,8.01645521,3.507689951,6.932564398,0.759599348,0.75393624,0.80125189,0.756993651,0.731791481,0.73013344,0.735116198,0.730731242,0.94817065,0.929202664,0.977284718,0.944128089,dress
517.1870711,572.0587005,176.6050705,625.8916263,7.11963848,7.557693195,3.265793505,7.975963091,0.773026157,0.769161027,0.818626104,0.769034206,0.750367066,0.749385737,0.756096887,0.749462913,0.939334134,0.933101165,0.979284417,0.926805727,dress
357.6213848,427.5630757,171.8952053,481.8910111,6.841574755,7.978731257,4.885523897,8.427635525,0.644919059,0.626134348,0.655781311,0.623946513,0.592533333,0.591100358,0.596494732,0.59086957,0.969944409,0.964147545,0.985554753,0.959591984,dress
498.2380821,546.3353018,243.5081955,612.1529104,6.820588235,7.13290273,3.960952819,7.489288735,0.773646459,0.77140626,0.799058988,0.76905201,0.746612369,0.746612906,0.750100172,0.745951296,0.942582377,0.937229057,0.971937503,0.929666973,dress
480.2109069,581.6895963,205.0628983,592.726336,5.834405637,6.519031142,2.831495098,6.558615917,0.801602431,0.798020463,0.860534568,0.799213394,0.775990996,0.775509178,0.782894373,0.775646734,0.938486533,0.925723731,0.973732966,0.924314443,dress
381.692065,440.8199154,136.3576134,419.3256286,7.091942402,7.643752403,3.897870711,7.41396386,0.685816229,0.68541912,0.726254576,0.683831216,0.655324296,0.655166712,0.66359701,0.655272525,0.962530679,0.956770798,0.986594651,0.958878645,dress
587.5855086,703.2175163,323.3807445,724.4543637,8.379503676,9.260792003,5.866099877,9.622745098,0.728846687,0.725534704,0.753532979,0.725018896,0.707024016,0.706240819,0.713801917,0.706210045,0.938555754,0.926573007,0.966138019,0.924355545,dress
187.6762561,190.5716571,47.46544118,239.4342484,2.902634804,2.99171088,1.243014706,3.334532872,0.8755563,0.87382564,0.90187603,0.873689798,0.863440609,0.862568074,0.86856391,0.862474524,0.962470563,0.962023975,0.990508382,0.952286919,dress
231.36875,260.1200615,116.5174479,299.8125183,5.210845588,5.595432526,3.43426777,5.995124952,0.707625203,0.703482791,0.735957489,0.701404441,0.668673866,0.668734246,0.676713347,0.668351338,0.975713603,0.972768774,0.987771224,0.968613484,dress
224.2675245,299.6803998,129.2282782,271.630296,3.889215686,4.544405998,2.500428922,4.28355248,0.823455301,0.816870526,0.858345062,0.81746849,0.787755292,0.787739459,0.794132992,0.787524003,0.967459636,0.956654955,0.981249885,0.960712054,dress
468.258027,610.0638985,360.6945619,615.426882,9.741727941,11.20490581,8.245940564,11.40845829,0.616668266,0.60855714,0.625561474,0.609841612,0.586056403,0.585395536,0.589814163,0.585609101,0.959524727,0.947382279,0.968826137,0.946919724,dress
418.6836703,533.4188082,260.0546875,545.7369627,6.409865196,7.371933872,4.810110294,7.458269896,0.793560282,0.79007128,0.80513922,0.789334063,0.774731115,0.774512808,0.779938749,0.774406887,0.945874301,0.931259794,0.966381886,0.929672387,dress
247.7358762,341.518862,107.28606,299.4875817,4.104779412,5.16272203,2.654626225,4.889627067,0.81622719,0.809962514,0.834528007,0.809824436,0.793820131,0.793180008,0.800888272,0.793394986,0.964573104,0.951267262,0.984641811,0.957264879,dress
627.23606,665.9900346,322.554136,755.7057439,10.38308824,10.63021915,6.779411765,11.44341407,0.579046261,0.577029124,0.621800657,0.572923089,0.531774401,0.531443074,0.538454794,0.531503883,0.949509842,0.946391314,0.973991619,0.939169672,dress
519.2217831,622.2448289,199.4330882,600.6710035,5.364123775,6.119307958,2.620435049,5.926889658,0.814840274,0.802199238,0.857263575,0.80239747,0.740636966,0.739802214,0.747467926,0.739939785,0.941385232,0.929863975,0.977453809,0.932295658,dress
363.5828738,435.0571319,224.4972426,420.0016609,7.408026961,8.01159554,5.039154412,7.963337178,0.694851884,0.688961488,0.721575559,0.692862678,0.666114299,0.66442009,0.668967803,0.664420808,0.961412033,0.95387498,0.976140394,0.95547117,dress
423.4512868,528.664083,189.660723,496.2696809,7.820833333,8.577008843,4.353492647,8.492241446,0.689469172,0.685104672,0.714726686,0.685201992,0.663162008,0.661530477,0.666733385,0.661945697,0.955729592,0.944866533,0.980171888,0.948244889,dress
323.8752145,405.6650365,138.2638327,423.1965705,4.881158088,5.880184544,3.114384191,5.950065359,0.813275474,0.807835795,0.836040735,0.806706767,0.793277754,0.793244265,0.802770084,0.793028659,0.953476852,0.941907988,0.980136493,0.939397439,dress
397.8092218,496.5596617,268.3717218,535.1528797,7.032077206,7.878139177,5.507689951,8.274386774,0.733568592,0.727724168,0.74590093,0.728242512,0.7053294,0.704396697,0.7076349,0.704349804,0.959076896,0.949062263,0.972392487,0.945103321,dress
433.0312194,437.2341253,179.1845435,478.1837601,5.918198529,5.867235679,3.684298407,6.26911188,0.815315258,0.812933955,0.832431206,0.810185454,0.788862054,0.78906902,0.795301431,0.788884945,0.940141641,0.93975302,0.975231645,0.934110524,dress
491.0879596,542.6439523,282.923269,644.0443983,7.347273284,7.904329104,5.130376838,8.404782776,0.70815266,0.70542712,0.726735949,0.704323326,0.673592239,0.673093164,0.676910386,0.67309214,0.952375189,0.947459978,0.972533601,0.937642156,dress
352.5575061,439.3916032,206.9342065,480.8511649,5.690992647,6.426528258,4.088342525,6.951434064,0.774151688,0.766965996,0.802152012,0.764724249,0.742769655,0.740703094,0.745681418,0.739707582,0.959101057,0.949177638,0.975994223,0.944382205,dress
225.4375919,262.8498885,46.65306373,239.8826298,3.767555147,4.129642445,1.410876225,3.964813533,0.843571452,0.841566277,0.873724796,0.842584696,0.829240278,0.82935179,0.835920318,0.829213452,0.961543357,0.955310201,0.992041514,0.9592151,dress
334.4251838,497.0067205,166.7424632,398.1763629,4.767708333,6.236770473,3.402971814,5.721491734,0.823148875,0.817199195,0.840184482,0.819171213,0.806576146,0.806346453,0.815806783,0.807099411,0.950043602,0.926002224,0.975092509,0.940716767,dress
294.1379902,340.5469281,69.50548407,323.3997693,4.888357843,5.293933103,1.929901961,5.194094579,0.81372513,0.812635392,0.858432246,0.811983846,0.798310468,0.797715735,0.808543483,0.797702027,0.957166888,0.950564153,0.989877416,0.953053338,dress
284.848652,414.4044906,216.3669118,384.7379316,4.552757353,5.594709727,3.878921569,5.434156094,0.848151606,0.846430057,0.854925604,0.847542735,0.836339605,0.835971302,0.839321564,0.836278283,0.951361497,0.92947874,0.963054897,0.934527245,dress
365.0595282,414.861484,124.8071998,402.4871665,4.792708333,5.237462514,2.301746324,5.020284506,0.835462983,0.832043667,0.872126477,0.832774149,0.809457952,0.809367242,0.814210674,0.809445028,0.946194853,0.939050498,0.981603704,0.940868474,dress
307.9083946,420.2097962,160.0758272,372.5826374,5.624785539,6.816670511,3.837867647,6.342452903,0.708243253,0.698253753,0.73019355,0.699313702,0.665724909,0.662879373,0.666803495,0.662895311,0.970918975,0.960416474,0.984881318,0.964902926,dress
649.9127757,739.6305421,316.1271446,781.6464129,7.714644608,8.617854671,4.931004902,8.884921184,0.705610151,0.692221249,0.747717247,0.690379683,0.628759584,0.628758042,0.635602016,0.628907313,0.941982476,0.934015764,0.971730339,0.930267426,dress
293.1122855,336.2794925,102.6872549,351.1007766,4.209436275,4.606197616,2.219178922,4.796155325,0.82861694,0.826190415,0.856628969,0.824821269,0.812248057,0.811157492,0.818565925,0.81144897,0.953318566,0.946618084,0.983645898,0.944265313,dress
271.6509804,372.2869512,193.3179994,359.8785236,6.015226716,7.055517109,4.623728554,6.879830834,0.667925088,0.66025847,0.698627371,0.661383765,0.626144589,0.624399065,0.628995743,0.624124081,0.973072579,0.963153729,0.980824739,0.964381826,dress
401.8718137,539.1902653,241.3994945,498.6835679,5.72310049,6.856147636,4.111228554,6.3242599,0.762959188,0.756093329,0.789153287,0.759612758,0.729252529,0.728690766,0.733437447,0.728784262,0.954028519,0.938401654,0.972341658,0.943029233,dress
322.616973,420.244506,127.2764859,380.3741176,5.100796569,6.061837755,2.910860907,5.702283737,0.76761227,0.757953828,0.813999074,0.759646387,0.714344115,0.713028189,0.719622046,0.713076349,0.966209436,0.956045905,0.986650012,0.960216017,dress
368.3424939,438.3413149,176.2559743,497.4821992,6.8609375,8.006951173,4.915165441,8.469265667,0.644563179,0.62563683,0.656480411,0.624628901,0.592383962,0.590934987,0.595566447,0.590748945,0.969043769,0.963244233,0.985188527,0.958285156,dress
178.3006127,209.8062284,50.57766544,207.7138639,3.739123775,4.12201461,1.609252451,4.064898116,0.844102842,0.842922523,0.871967785,0.843263468,0.832294548,0.832031563,0.838404571,0.832124208,0.970460577,0.965358069,0.991620696,0.965703548,dress
635.4525123,663.769504,321.0238664,870.2685736,7.275612745,7.323490965,4.422579657,9.038000769,0.731278368,0.725881209,0.770572626,0.717250055,0.679398633,0.678656208,0.686008501,0.677961854,0.939097894,0.936381918,0.969148562,0.916590297,dress
93.98832721,136.1636294,77.18679534,154.2990235,2.205453431,2.840199923,1.996507353,2.995217224,0.880049234,0.872761537,0.88344653,0.873038948,0.860650692,0.859642161,0.862810327,0.85981125,0.981790243,0.973710073,0.985045454,0.970208563,dress
146.1583946,186.4419223,75.71933211,197.6981776,3.186856618,3.68781238,2.135110294,3.832772011,0.837783725,0.832294655,0.853973455,0.832119111,0.815084503,0.814357252,0.81923997,0.81408266,0.977440672,0.9713183,0.988313041,0.969586669,dress
405.4780025,524.3528643,235.7637408,476.7309035,7.270557598,8.47503268,5.281541054,7.953787005,0.701698617,0.696529889,0.721338973,0.698353571,0.675496396,0.67516108,0.681297578,0.675239083,0.956852619,0.944299197,0.974892127,0.949357969,dress
212.9822917,224.0643445,114.2774203,287.6414302,3.264307598,3.399061899,2.188204657,3.852795079,0.885983317,0.883956373,0.897459152,0.883150068,0.876759239,0.876198575,0.882358549,0.876121561,0.949164391,0.946707047,0.972723731,0.93158545,dress
273.0480392,364.5717032,143.1482077,358.7441292,4.806954657,5.666912726,3.330315564,5.537854671,0.791065257,0.78837678,0.809753596,0.788677896,0.770615727,0.770675919,0.775088237,0.770875226,0.963290736,0.951137588,0.980754967,0.95191864,dress
229.2227328,321.2951019,133.7387255,312.4390619,3.679442402,4.497070358,2.65033701,4.508819685,0.853160152,0.847829257,0.864901407,0.846993941,0.835662042,0.834419507,0.839879285,0.834020172,0.960077498,0.944211883,0.976699705,0.945749602,dress
307.9668505,342.6895194,175.8332721,370.6166859,5.096415441,5.424006151,3.670557598,5.678246828,0.833907936,0.83228931,0.845385407,0.831834152,0.823698222,0.823328442,0.829893923,0.823404491,0.949360792,0.943839022,0.97108761,0.939262235,dress
200.2272059,205.0257901,50.01320466,234.873787,4.54375,4.5888812,1.952726716,4.959015763,0.785503868,0.7835679,0.816820876,0.782009556,0.762788786,0.762181823,0.766547072,0.761920192,0.975358274,0.974796685,0.993833113,0.971127544,dress
730.9818627,871.735148,353.1426164,915.2577316,11.70621936,12.69151865,6.249387255,12.96605921,0.590555254,0.581335491,0.634320716,0.581310145,0.546770627,0.544095092,0.545987894,0.544003061,0.942262338,0.931271475,0.972106519,0.927840108,dress
409.8388787,526.5996924,189.7733915,434.2148251,6.902879902,7.943421761,3.781878064,7.156616686,0.711072803,0.703481086,0.766911305,0.704164528,0.674085734,0.672682416,0.677759156,0.672221652,0.956872689,0.944718591,0.980027519,0.954416974,dress
449.9648591,416.0703576,187.3282935,624.3765782,6.107720588,5.825282584,3.392356005,7.450749712,0.790237651,0.789054101,0.827145448,0.783606084,0.759843664,0.759834306,0.765685372,0.758622615,0.943707368,0.948107658,0.976564858,0.922127682,dress
384.3977635,435.7481276,107.4887255,450.4500115,5.038756127,5.454240677,2.145496324,5.55798539,0.82306994,0.821347295,0.862799309,0.819952715,0.808586627,0.808322727,0.818406385,0.808153807,0.941438117,0.933831857,0.983624089,0.931599383,dress
237.2646752,324.954802,114.4693321,281.0640523,4.713235294,5.62651288,2.903676471,5.297654748,0.694048767,0.683134924,0.754899571,0.685537032,0.634390567,0.632138537,0.635865688,0.632185645,0.978671905,0.970859709,0.989710171,0.974795608,dress
358.5918505,394.4028297,85.67457108,408.8297424,4.738664216,5.136732026,1.836029412,5.143406382,0.841180877,0.834076874,0.875934721,0.834248164,0.797116995,0.796109195,0.80122031,0.79600063,0.951435725,0.946757609,0.988397136,0.944810048,dress
300.7491115,446.8612072,214.175674,396.7018839,5.117156863,6.187804691,3.939675245,5.94792772,0.796325352,0.791673385,0.815926297,0.792852743,0.773442255,0.772729312,0.777226886,0.773375066,0.959377385,0.939829101,0.971070984,0.946583171,dress
348.8203738,386.6664821,106.4838235,413.0252364,4.751470588,5.129442522,2.203523284,5.267358708,0.82529727,0.819867898,0.85817817,0.819821408,0.797665404,0.796824303,0.804467328,0.796839445,0.950245133,0.945024871,0.984811619,0.941277259,dress
218.6379596,303.2783699,125.9276961,288.8573626,3.720772059,4.839707805,2.92120098,4.702683583,0.808302947,0.792604711,0.824134785,0.79386771,0.758106639,0.757645553,0.763817567,0.757183451,0.973587576,0.963475924,0.984787948,0.965212658,dress
472.775674,508.6627297,130.7880821,545.4276355,6.525949755,6.792833526,2.478890931,7.108589004,0.787970641,0.786681503,0.841772502,0.785836616,0.771700001,0.771506656,0.778777529,0.771751294,0.938181799,0.933697137,0.982899044,0.928904927,dress
466.0667279,657.0071203,222.0954044,487.2047366,7.501011029,9.333794694,4.479319853,7.509419454,0.647364532,0.634071641,0.697408743,0.642569064,0.59877137,0.596027346,0.600464876,0.596044697,0.96076208,0.944808427,0.981301901,0.959072596,dress
384.386489,521.1763629,177.6106771,400.837724,5.432383578,6.793033449,3.815701593,6.051195694,0.79038798,0.78721349,0.813687445,0.788281897,0.769956207,0.770070214,0.781607898,0.771192979,0.950790861,0.933238663,0.977176705,0.94865373,pants
662.1412377,782.2032141,225.3492341,802.1094656,7.847610294,9.027204921,4.809191176,9.383929258,0.702294121,0.693513841,0.728833525,0.691010256,0.672197433,0.669074547,0.683939123,0.668953093,0.936350837,0.92501249,0.97833802,0.923104136,pants
439.9329657,525.8173933,177.971875,524.5616917,6.340563725,7.400569012,4.161856618,7.455378701,0.748645758,0.743835899,0.772860963,0.743000219,0.724345296,0.724225004,0.736402766,0.724394646,0.951335559,0.941953822,0.98029548,0.942092442,pants
677.1997089,821.6382007,261.4084099,828.3601538,8.283134191,9.718077662,5.232490809,9.850319108,0.670760962,0.666184076,0.710386438,0.664982263,0.641540154,0.640939661,0.656966298,0.641061413,0.938705355,0.925829448,0.976342203,0.925222588,pants
722.875674,795.1828989,264.5901348,829.4301884,10.2973652,11.1081584,4.945802696,11.33988466,0.71155119,0.705474441,0.800339379,0.705867362,0.657113448,0.656178374,0.665039042,0.656024981,0.887154148,0.87607887,0.958664961,0.87074178,pants
480.0879289,557.5118339,153.2734835,566.4458747,6.742493873,7.389880815,3.37020527,7.612533641,0.703125949,0.700439702,0.753020437,0.697629502,0.667643728,0.66823352,0.685218829,0.668050176,0.953530665,0.945950153,0.985100247,0.945084013,pants
244.0566176,371.2549327,187.8250613,348.1771626,4.944577206,6.231111111,3.8984375,6.00864283,0.769768791,0.765134065,0.797058699,0.765772419,0.751093732,0.750049171,0.762947344,0.750188404,0.970594979,0.955407098,0.977370295,0.95817906,pants
