contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,label
340.2158395,428.1584314,230.6625306,418.1587697,6.352175245,7.037385621,4.207261029,7.112126105,0.698721532,0.690547951,0.73428924,0.689603797,0.661177808,0.658467984,0.661618447,0.658393069,0.966456292,0.95789111,0.977257742,0.958874565,dress
313.6105086,428.5528335,219.6874387,417.6305421,5.238480392,6.117954633,3.899785539,5.981637832,0.758646188,0.752840123,0.78342049,0.753179648,0.727744001,0.726183289,0.728969032,0.725984555,0.965558017,0.953071382,0.975873031,0.954267426,dress
706.5199449,780.8243906,171.0862132,806.1969396,9.183915441,9.756647443,3.084191176,9.92839677,0.720251674,0.712764101,0.794321529,0.712266591,0.698349278,0.695819899,0.702821041,0.695881217,0.928772832,0.921503002,0.982752397,0.918952277,dress
581.4059743,659.4851826,341.1769608,667.4949327,8.80557598,9.642137639,5.273131127,9.722998847,0.631486104,0.621602686,0.707157439,0.621939238,0.585529952,0.582781494,0.586384265,0.583024983,0.952916469,0.946708081,0.972370742,0.946060826,dress
730.7816176,808.685521,241.3171262,886.7661361,8.834252451,9.496593618,3.766911765,10.06723568,0.726494486,0.718115279,0.791277333,0.717618559,0.697505467,0.694742025,0.703199474,0.694757494,0.927209462,0.919674329,0.975963266,0.911918684,dress
865.8584712,942.761015,636.9352482,1034.913956,14.22651654,14.98028451,11.95528493,15.42778931,0.499971968,0.497557727,0.514742055,0.496612515,0.459211592,0.458931204,0.463648433,0.459082688,0.937627972,0.932160157,0.954107886,0.925529007,dress
803.4384804,929.9574779,242.5778033,875.855917,11.11853554,12.00865821,5.270634191,11.85253364,0.56577009,0.553909005,0.626655726,0.555682036,0.499930113,0.498865294,0.507366655,0.498458062,0.938165281,0.928479505,0.981315807,0.932640309,dress
733.7799939,934.5716571,520.9993566,962.6392618,9.209252451,10.39224913,5.798161765,10.52601307,0.660645032,0.652347879,0.720529722,0.653677682,0.625613287,0.623053654,0.625377182,0.623191532,0.936834818,0.919742396,0.955151382,0.917332053,dress
902.7892157,1051.460115,286.4574142,997.6309419,12.69019608,13.60341407,5.472947304,13.42489812,0.630858336,0.624182374,0.692001373,0.623755705,0.605638656,0.602581101,0.608614397,0.602809447,0.920506886,0.907617058,0.974776624,0.912346574,dress
477.0637561,555.658316,148.5726409,540.5498501,5.829503676,6.380253749,2.470220588,6.265805459,0.806991207,0.803956944,0.840183412,0.803552304,0.789668185,0.788779422,0.795382664,0.788734558,0.935578783,0.925202456,0.979936246,0.927236217,dress
538.6219975,598.4298039,194.4344056,651.382699,7.815165441,8.177593233,3.972855392,8.649134948,0.741375916,0.73676979,0.771901794,0.736649663,0.720170267,0.717967026,0.722023933,0.718164996,0.940179951,0.933725124,0.978405866,0.927860699,dress
398.9072304,443.0921338,101.5862745,448.5890657,5.841053922,6.251103422,2.133823529,6.268911957,0.762197614,0.75991573,0.812028626,0.758599208,0.739714517,0.738862494,0.745312171,0.738678418,0.953902812,0.948951957,0.988261618,0.948318663,dress
