contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,red,green,blue,hue,saturation,value,label
138.3053526,154.6196897,131.432126,150.1993329,1.449035286,1.626801368,1.375236974,1.58878834,0.973936628,0.971867463,0.974878639,0.97211197,0.937572689,0.936584853,0.937917947,0.936646305,0.420476056,0.353364644,0.449276093,0.371851029,7.915035248,7.927524567,7.919857025,3.627315521,2.241546631,8.44146347,jahe
137.1172945,153.3807545,131.261971,151.5534178,1.402282595,1.57111837,1.33203125,1.553586268,0.975086265,0.973219733,0.976485007,0.973402485,0.936950156,0.936067402,0.937678079,0.936123771,0.412407941,0.343981847,0.437499901,0.35179747,7.997623444,7.99930954,7.999313354,3.764133453,2.360588074,8.550056458,jahe
864.0102816,1066.70326,893.2466289,1069.436009,9.591464347,11.71322107,9.94831672,11.73226205,0.80197404,0.778595175,0.79704816,0.778511504,0.5738839,0.562755311,0.570441336,0.562599749,0.503417361,0.387980945,0.487656856,0.386413036,62.57924271,62.82481003,62.85746765,33.74087906,21.20645142,66.61988068,kencur
872.1160294,1093.500496,900.1556843,1087.731745,9.856993793,12.18662995,10.19821734,12.13474596,0.790798602,0.765453868,0.786464946,0.765468898,0.566224723,0.554309435,0.56300542,0.554576663,0.522133182,0.401851398,0.507655067,0.405006925,63.16343307,63.47063446,63.46012497,32.79125214,20.44305038,66.96240997,kencur
890.6150242,1087.232141,885.1248012,1076.977034,9.665828339,11.67032142,9.648819716,11.57062818,0.805467324,0.783859111,0.804502963,0.784766513,0.571633056,0.561757483,0.570721489,0.561696884,0.482308927,0.369121134,0.486092395,0.375071777,63.28313446,63.68396378,63.69335556,31.78453827,20.16019058,67.09994888,kencur
956.4426293,1146.208823,938.7424933,1146.316328,10.21939212,12.15886888,10.08710708,12.14292991,0.800174121,0.778359899,0.800488818,0.778897913,0.559402252,0.548041916,0.558924101,0.548477768,0.44604502,0.337294137,0.456350799,0.33723198,66.15882111,66.7370491,66.74767303,32.91912079,24.38749313,71.01882553,kencur
407.5991775,456.2803528,394.3459286,464.4530084,4.168335678,4.68039721,4.053372676,4.759119335,0.924540359,0.918316611,0.925473109,0.917752313,0.806831985,0.803867474,0.806905918,0.803724214,0.408712594,0.339338346,0.427938538,0.327504919,25.47977448,25.57017517,25.57124329,13.50321579,9.092075348,27.60654449,kencur
401.6979727,469.3688214,408.2153253,471.5598056,4.163924902,4.856262039,4.215753425,4.867015675,0.922980706,0.915029717,0.922354506,0.914962193,0.805731529,0.802202339,0.805116452,0.802134992,0.442434152,0.349729417,0.433387919,0.346693994,25.51197433,25.7110939,25.71336365,12.80626297,8.731594086,27.53214264,kencur
372.5133317,427.565933,368.4106837,432.4649186,3.940802348,4.527831925,3.90460647,4.577632592,0.92631263,0.919677731,0.927118087,0.919593398,0.815817463,0.812669446,0.815765029,0.812576443,0.430813186,0.34792396,0.437081883,0.340452571,24.11227036,24.23001862,24.23305893,12.35990143,7.741703033,25.79753876,kencur
394.0449028,447.6826452,383.899393,449.4995883,4.140533268,4.718770225,4.049198875,4.738745639,0.922769534,0.915776595,0.923225144,0.915536241,0.810878924,0.807652106,0.810854072,0.807535161,0.430549253,0.354249839,0.445210953,0.351629029,24.79508209,24.90395355,24.94327927,13.1248436,8.842761993,26.82499313,kencur
390.947751,452.7635464,382.9555788,451.1292236,4.126246025,4.776115288,4.047501835,4.757235152,0.923243139,0.91570618,0.92410598,0.916040047,0.80872047,0.8053185,0.808670537,0.805346573,0.433188494,0.344798645,0.444775861,0.3471637,25.10398102,25.20922089,25.209198,12.79717255,9.459194183,27.2592392,kencur
549.2193233,634.3646968,553.0718949,638.3530088,5.792257828,6.699974341,5.846563112,6.720079963,0.89386197,0.883060387,0.892585781,0.882950144,0.732602411,0.727511598,0.731206872,0.727230473,0.410390728,0.32024336,0.406346445,0.315969665,36.25060272,36.41468811,36.43016815,18.19485092,11.77468872,38.72104263,kencur
567.1109727,633.3121235,552.0479032,651.2567469,5.928976578,6.617778731,5.788347756,6.812278599,0.891029679,0.883223823,0.893036034,0.881319404,0.729124562,0.725253908,0.729952292,0.724923927,0.395536134,0.325984922,0.411383395,0.306886998,36.66123581,36.77954865,36.8363266,18.43061829,12.35383987,39.28936005,kencur
545.8446597,633.4994926,536.5373158,641.6334688,5.824883806,6.727229905,5.709160194,6.808380023,0.889090007,0.878960035,0.891262784,0.878483718,0.730953014,0.72671852,0.732138782,0.726843562,0.438211577,0.348970985,0.447598426,0.340611934,36.27804947,36.50727081,36.49338913,17.65542984,13.05327606,39.21434784,kencur
188.9440741,213.4610391,176.0213582,211.0678498,2.031655149,2.280230238,1.872034002,2.264053829,0.962093276,0.959612512,0.964411364,0.959715627,0.911068779,0.910063417,0.912152477,0.910005217,0.458282687,0.389162573,0.495333115,0.396010894,11.26256561,11.31878281,11.31494141,5.167671204,3.612937927,12.09882736,kencur
373.796745,423.2809464,359.3819946,426.4856982,3.909047823,4.455344457,3.75984589,4.449301282,0.927256361,0.919977442,0.928887629,0.920696288,0.817376405,0.814115481,0.817743592,0.814351701,0.44033134,0.367432845,0.461913883,0.362643542,23.91998672,24.01714325,24.02333069,12.00645447,8.334991455,25.835392,kencur
379.7866469,430.1780707,377.6257874,442.8611946,4.023215815,4.574453989,3.9893591,4.68114782,0.926064433,0.919164346,0.926607228,0.918278767,0.813498708,0.810468718,0.813733546,0.81033216,0.416674969,0.340520181,0.419993894,0.321076455,24.42167282,24.54490662,24.57891464,12.27871323,8.44644928,26.34373474,kencur
372.6350064,420.9169159,356.9073661,423.6528583,3.998501712,4.523963986,3.815871147,4.534648688,0.92561984,0.919458394,0.928217292,0.919768999,0.819033253,0.816310837,0.820083794,0.816365154,0.425935367,0.352773176,0.450164658,0.348566228,23.53040314,23.63586044,23.63855743,11.84729767,7.816215515,25.23394775,kencur
395.895311,443.449466,370.3199074,456.0426852,4.186108733,4.705695827,3.926002935,4.820117876,0.922173816,0.915298978,0.925414774,0.914545469,0.810021601,0.80695274,0.811105646,0.806873289,0.430971281,0.363815337,0.467731351,0.345748763,24.7828064,24.95114136,24.95065308,11.63751602,7.834877014,26.49762344,kencur
413.301324,468.6406685,402.2879082,481.5280272,4.2848199,4.882433814,4.166982632,4.983850399,0.922499346,0.91498509,0.923579226,0.914335484,0.805187399,0.801741965,0.805494014,0.801691666,0.412932283,0.335576963,0.428576126,0.317305698,25.53180313,25.66465759,25.66154861,12.96202469,8.370933533,27.4251442,kencur
410.8259387,463.462862,394.2523239,468.4683729,4.272481959,4.857211791,4.113502935,4.893639347,0.922375152,0.914670357,0.923571872,0.914584075,0.805421916,0.802077353,0.8059251,0.802098242,0.423608594,0.350979006,0.446861481,0.343969423,25.52729416,25.66832733,25.64616394,12.82133865,8.91312027,27.6117363,kencur
414.2525914,471.8788991,419.8049092,484.1947909,4.307768163,4.934011435,4.361714163,5.044879577,0.921876943,0.913512594,0.920870963,0.912851271,0.804783936,0.800675885,0.80390959,0.800522063,0.424333142,0.34548233,0.416617354,0.328399624,25.64302444,25.73299408,25.7367897,13.10916519,8.247993469,27.48130035,kencur
440.7757767,523.3873568,447.9537748,502.8662651,4.764287243,5.623921477,4.853855797,5.441147974,0.909946991,0.900330358,0.90852567,0.901500729,0.780153219,0.776176146,0.779196006,0.776450537,0.446420456,0.343889926,0.437405458,0.369614841,29.41744995,29.47282791,29.46399689,14.48755646,9.928127289,31.70774078,kencur
447.3925437,500.3760479,436.8985292,525.2439903,4.796271098,5.373462877,4.683853657,5.589240237,0.910713822,0.903430457,0.912208506,0.902072846,0.779234026,0.775947712,0.780016606,0.775884606,0.41744905,0.349674619,0.431113333,0.317354418,29.24518967,29.45570755,29.45243835,13.78314209,9.374088287,31.20212555,kencur
515.1117753,588.2123077,506.8378792,590.7357355,5.429419949,6.185967425,5.356561888,6.21962998,0.900651894,0.892147947,0.901825192,0.89174277,0.751645794,0.747858558,0.752158269,0.747615899,0.406329662,0.323340516,0.415865392,0.32043765,33.30086517,33.48813629,33.51020432,16.66669846,10.58686447,35.51395416,kencur
510.6594071,598.478621,511.5717496,604.5798461,5.459637965,6.385361576,5.487241622,6.428958222,0.896506591,0.88553433,0.895435751,0.885503289,0.747499081,0.742524197,0.746477964,0.742729065,0.453496013,0.360696089,0.452519631,0.354178668,34.04257965,34.15452957,34.16463089,16.83748245,11.77008438,36.76672363,kencur
557.4628792,644.2348949,550.6407473,651.9368339,5.699027642,6.595164694,5.635258684,6.682603084,0.896902318,0.886740682,0.897859571,0.886206842,0.737487974,0.732657298,0.73759429,0.73264218,0.416126195,0.326493682,0.423271539,0.318441799,35.39817047,35.56383514,35.58058929,18.93163681,10.62601089,37.68918991,kencur
540.3879342,618.0617721,540.2875489,630.1917349,5.561376284,6.389175899,5.562377691,6.471827237,0.899587449,0.88946067,0.899408212,0.889484315,0.741638241,0.736744133,0.741401804,0.7369576,0.401075796,0.316260031,0.401187055,0.302841081,34.80766678,34.9967041,35.01454163,16.6354866,11.18757248,37.23993683,kencur
549.3966143,628.5042681,547.5029201,643.5373218,5.674164475,6.49727521,5.655133929,6.620873082,0.897658681,0.888391322,0.898353901,0.887646771,0.740166572,0.735824542,0.740411842,0.735582119,0.39889511,0.31361804,0.401277187,0.297200623,35.1003418,35.27604294,35.28658295,17.72609329,11.73177338,37.74214935,kencur
396.7714576,472.06263,410.0423572,481.1963266,4.195725294,4.970653452,4.30661387,5.044588524,0.918991454,0.91016198,0.917979049,0.909712304,0.797426009,0.793971845,0.797232034,0.793843344,0.471497787,0.372385489,0.453820861,0.360242099,26.79830551,26.88926697,26.89609146,13.37565231,7.992294312,28.36343002,kencur
412.0002599,503.1843168,412.7956519,487.9599343,4.434006544,5.358197924,4.428189212,5.216340317,0.912870902,0.903137746,0.913275388,0.90431033,0.793034196,0.789158213,0.793108673,0.789605592,0.496529056,0.386245579,0.495557075,0.404815379,27.2831955,27.3803978,27.39511108,13.34031296,8.398509979,29.10015869,kencur
373.9435543,439.1073334,365.6152994,430.7814002,3.860598092,4.537183911,3.771136558,4.447891973,0.928770519,0.921103361,0.930011464,0.922048579,0.821725907,0.818236967,0.822054415,0.818564106,0.434796806,0.337554229,0.447384685,0.350114892,23.28649521,23.38636398,23.40482712,11.736763,9.719142914,25.74055099,kencur
355.4354743,430.9007395,376.2294903,433.8767468,3.732096991,4.511004477,3.950113136,4.559817096,0.930544704,0.92198124,0.927861239,0.921075514,0.824344754,0.820586464,0.823044433,0.820420677,0.460584652,0.34728821,0.429027274,0.342780269,23.00457382,23.05488205,23.08760834,11.69456482,7.634063721,24.76721573,kencur
392.870895,452.7549374,397.6972924,467.8007744,3.957902703,4.59509576,4.027955296,4.721780324,0.929381769,0.921500455,0.928090786,0.92046926,0.806786449,0.803012961,0.805770401,0.802733892,0.404147158,0.314619194,0.396827138,0.291842794,25.75907135,25.86238098,25.85752869,12.23827744,9.281154633,27.89500809,kencur
372.3733412,454.7455011,404.95061,456.1729237,3.843513026,4.676130989,4.154774645,4.690875112,0.928284668,0.918913982,0.925028559,0.918799088,0.807903613,0.803852691,0.806542104,0.803875259,0.450545761,0.330265761,0.402476481,0.3281635,25.5272789,25.63946915,25.64465714,13.07068253,8.185325623,27.35716629,kencur
336.1078232,390.3193079,348.8613702,407.9940334,3.591991805,4.187009088,3.713215509,4.336970217,0.931788774,0.924114443,0.929918216,0.923220498,0.825368078,0.821794193,0.824218448,0.821812174,0.452928805,0.365888243,0.432170294,0.337173928,22.93677521,23.00473785,23.01627731,11.04457855,8.549716949,24.95015335,kencur
371.543672,423.4019324,367.281831,426.1396211,3.839950771,4.379609453,3.793350966,4.402786448,0.930204326,0.923738164,0.931167221,0.923592558,0.82046185,0.817481409,0.820834065,0.817478972,0.408362103,0.327057424,0.415148564,0.322706222,23.50868225,23.60784912,23.59558105,11.34562683,9.001789093,25.50560379,kencur
341.2411555,409.2812757,351.502859,412.6382711,3.662762965,4.354249562,3.755251651,4.396467538,0.92960008,0.921818061,0.928709638,0.921453881,0.8236926,0.820523015,0.823274279,0.82042622,0.462093518,0.356056092,0.445917753,0.350774353,23.08169937,23.20142746,23.21947479,11.20571899,9.428813934,25.19505692,kencur
342.0842099,417.1110405,357.2361485,412.2995316,3.733358305,4.510039407,3.871139616,4.464298161,0.926802318,0.918258049,0.925614879,0.918549734,0.822849937,0.819544572,0.822422128,0.819665559,0.47733477,0.363899748,0.454184355,0.371237368,23.28594971,23.36908722,23.37187576,11.47568893,10.16003799,25.75899124,kencur
361.52622,417.3275455,358.1023957,421.7647374,3.747958965,4.323788588,3.695457742,4.373535641,0.930808213,0.924461766,0.931920885,0.923646245,0.827205019,0.824511364,0.827735343,0.824294773,0.435847069,0.349997663,0.441189864,0.343086581,22.49679184,22.57034683,22.58298111,11.20610046,7.488681793,24.31666565,kencur
256.2910194,313.1150922,267.3385671,299.0098384,2.666974988,3.259385496,2.799772199,3.145154928,0.950698289,0.943985325,0.948721446,0.944313331,0.870970984,0.868183393,0.869911284,0.868070898,0.448437751,0.327430705,0.424662395,0.357728704,16.76908875,16.83889389,16.83716965,8.248832703,5.889808655,18.12750626,kencur
263.7558861,310.5652246,265.5573324,310.6092348,2.837022994,3.318783246,2.826756666,3.325393209,0.945355161,0.940129937,0.946210792,0.940001274,0.866801729,0.864717204,0.867093683,0.864570887,0.470525725,0.377741997,0.466909428,0.377653817,17.13175964,17.26964188,17.26153564,7.89422226,6.352462769,18.58232498,kencur
147.974552,180.8103829,152.8662243,180.27012,1.6257415,1.982835544,1.686941964,1.991850521,0.966270534,0.961858368,0.965521476,0.961692507,0.924058529,0.922149175,0.923627047,0.922085958,0.568099083,0.473269611,0.553821508,0.474843486,9.712123871,9.695365906,9.695056915,5.433368683,2.445606232,10.31631851,kencur
203.3095416,255.2584128,208.5330923,235.6510813,2.309748043,2.834685835,2.32036601,2.671458826,0.950501301,0.945108118,0.951812013,0.946104379,0.891944715,0.890393473,0.892868978,0.8906575,0.553302347,0.440228581,0.541825523,0.483226669,13.97189331,13.94558716,13.92909241,6.757736206,4.854854584,15.180439,kencur
91.25696398,117.4367209,94.91836625,104.3587609,1.070465386,1.342802762,1.077888026,1.22422938,0.976645381,0.973754875,0.977387502,0.974705236,0.952050218,0.951313406,0.952622464,0.951421751,0.590176726,0.473622088,0.573733839,0.532240459,6.07636261,6.073570251,6.070590973,3.321304321,1.767726898,6.526340485,kencur
128.3849758,152.8662497,134.4365827,158.2811417,1.443516084,1.707760004,1.496804672,1.755722443,0.971268461,0.968422562,0.971049461,0.968020275,0.934009937,0.932873595,0.933885983,0.932838565,0.515926119,0.424727722,0.493108614,0.404350188,8.411987305,8.409023285,8.408988953,4.276489258,2.590930939,9.010162354,kencur
94.68261528,125.3433925,103.6379495,113.2203308,1.103198386,1.442319844,1.204393958,1.332141038,0.975847325,0.971944923,0.974731206,0.972740924,0.947972834,0.946507449,0.947382921,0.946677173,0.598616605,0.469660375,0.560652693,0.520954183,6.636051178,6.623447418,6.622756958,3.690361023,1.979858398,7.09488678,kencur
78.04672211,93.91006468,77.31185788,89.17573845,0.863319472,1.039717219,0.85716579,0.992038174,0.983382632,0.981206931,0.983272273,0.981689214,0.96331844,0.962454302,0.963159222,0.962478272,0.514106572,0.416477993,0.518681597,0.445895325,4.641475677,4.63010788,4.629390717,2.329612732,1.469394684,4.972438812,kencur
93.36747798,107.0689833,91.80633867,109.013645,0.986721808,1.139226642,0.96320022,1.150079848,0.981824282,0.979966882,0.982343205,0.980035494,0.955049631,0.954256195,0.95532246,0.95425606,0.458176889,0.379867415,0.467236375,0.368604133,5.686004639,5.671833038,5.674369812,2.998764038,1.971099854,6.189785004,kencur
94.54853382,116.0860138,91.6369175,105.9455425,1.09210647,1.32248268,1.057500612,1.235450232,0.977409619,0.974994997,0.977802346,0.975632464,0.953656919,0.952691584,0.953792601,0.952823282,0.577349539,0.482072635,0.590365034,0.527315187,5.872135162,5.866043091,5.86207962,3.078300476,2.048782349,6.443893433,kencur
102.2243992,123.2881538,99.02244374,112.3511705,1.13428021,1.363383259,1.08673251,1.252660644,0.977101073,0.974368933,0.977918166,0.975443837,0.949066983,0.948011845,0.949381697,0.948269054,0.517091804,0.418710202,0.532217845,0.470276849,6.44562912,6.437217712,6.436103821,3.4438591,2.16557312,6.986816406,kencur
152.9944196,171.3674657,138.8175988,180.3764921,1.642536081,1.860371246,1.501475355,1.972319346,0.969023736,0.965762984,0.969999385,0.964460624,0.931652055,0.930083168,0.931692198,0.929779886,0.523967151,0.467822363,0.568077469,0.439845043,8.629337311,8.625358582,8.620277405,4.76700592,1.817493439,9.130783081,kencur
152.181675,183.2604884,149.7952544,178.2105308,1.72537763,2.09376496,1.726608366,2.042876674,0.964636424,0.959999265,0.964249437,0.960356654,0.921941374,0.919978382,0.921416966,0.920023285,0.530352936,0.435522859,0.537717656,0.451077689,9.97650528,9.985466003,9.98361969,4.58197403,3.747467041,10.93152237,kencur
129.7549535,151.4458125,119.0475706,151.1547597,1.450342466,1.686559105,1.332734528,1.680944849,0.970000629,0.967121146,0.971699111,0.967444375,0.935330179,0.934424348,0.935996709,0.934448641,0.536799175,0.460405481,0.575022522,0.461442489,8.235012054,8.251945496,8.248016357,4.250595093,2.825443268,8.93536377,kencur
155.7885121,182.3310343,142.6348459,186.7627422,1.791302287,2.123421709,1.691780822,2.162254281,0.961822586,0.957356244,0.962567205,0.957158657,0.922176144,0.920408322,0.922121416,0.920346114,0.573910086,0.502266426,0.609886067,0.490168596,9.908607483,9.926834106,9.92288208,4.621952057,2.934387207,10.65061188,kencur
126.984245,151.4111159,124.7228397,147.3904205,1.451015166,1.719823377,1.40398728,1.675506757,0.969802951,0.966958484,0.970928366,0.967267384,0.933926329,0.933044673,0.934562887,0.933085279,0.524849064,0.434536462,0.533310813,0.449552246,8.365634918,8.379482269,8.376865387,4.508880615,2.520462036,8.992767334,kencur
154.0532198,178.613524,142.5954853,176.6408217,1.673724927,1.938878911,1.545292625,1.928699722,0.96632923,0.963032375,0.968022592,0.963386051,0.925691397,0.924433212,0.9262554,0.924448087,0.52529443,0.450668196,0.560600738,0.456735307,9.446151733,9.445053101,9.441440582,4.628036499,2.551616669,10.07951736,kencur
164.410355,198.941395,161.9501208,193.6529731,1.794711656,2.1727475,1.765196918,2.120725641,0.964718673,0.960188883,0.965509123,0.960749164,0.920297947,0.918640819,0.920775917,0.918780134,0.521851171,0.422533998,0.529006184,0.437884668,10.0990715,10.11144638,10.10453033,4.698020935,3.415538788,11.00343704,kencur
126.9904981,149.01016,127.195603,147.1947488,1.415996514,1.64283225,1.383087696,1.621478165,0.971979986,0.969469272,0.972981443,0.969729519,0.935096436,0.934183832,0.935659706,0.934211548,0.503733046,0.418802813,0.502931516,0.425883618,8.246704102,8.25151062,8.249095917,4.555076599,2.574077606,8.916183472,kencur
140.5394676,159.5015644,136.3790056,175.5708043,1.82421875,2.089498738,1.773376345,2.267025632,0.952360844,0.948864102,0.953774636,0.947119245,0.920301801,0.919149666,0.920652457,0.919052416,0.671894752,0.6283278,0.68160782,0.590883091,10.12818527,10.15237808,10.15236664,4.323135376,4.148124695,11.3427124,kencur
73.08840662,85.13693652,69.27474468,86.030438,0.843849376,0.980013097,0.797150196,0.990230583,0.98213223,0.980650991,0.983114808,0.980574851,0.962638726,0.962136671,0.962990507,0.962080647,0.569711726,0.499747409,0.592163631,0.49449732,4.730491638,4.722301483,4.720100403,2.403385162,1.060695648,4.982944489,kencur
66.07627507,80.14507451,65.07872126,78.52816127,0.763652764,0.921404253,0.742799046,0.904063633,0.983502594,0.981718887,0.984017659,0.981747128,0.96498404,0.964339436,0.965162763,0.964328828,0.587549297,0.500698699,0.593776067,0.510772018,4.394283295,4.396083832,4.394165039,2.216732025,1.197292328,4.686145782,kencur
68.72067637,80.03032311,68.2612448,82.47008092,0.815534797,0.951428648,0.802134295,0.967421234,0.982053631,0.980292444,0.982463027,0.980159813,0.963490646,0.962925689,0.963628441,0.9628547,0.599002197,0.533910057,0.601683065,0.519701111,4.630661011,4.621257782,4.617019653,2.048583984,1.309181213,4.966144562,kencur
73.13690986,87.73469005,72.37410561,84.35195944,0.822475844,0.990391428,0.817797517,0.952355421,0.983594095,0.981495257,0.983666612,0.981777607,0.963865333,0.963053524,0.963817186,0.963073733,0.529821434,0.437067092,0.534725308,0.458771738,4.572555542,4.56955719,4.569473267,2.306049347,1.288856506,4.893379211,kencur
72.87279079,86.98728942,77.3030669,95.67187626,0.864565497,1.042428606,0.913886681,1.120254595,0.980822704,0.97845193,0.980455845,0.977751389,0.962096204,0.961152535,0.961966872,0.960956463,0.604140612,0.528379665,0.580074477,0.481294306,4.789115906,4.789691925,4.787971497,2.429672241,1.164749146,5.086860657,kencur
70.71294031,82.48191451,64.85660775,82.09389517,0.797662365,0.934088028,0.733106042,0.929346931,0.983487224,0.981848139,0.984338504,0.981943832,0.964635923,0.96405206,0.964952533,0.964071087,0.564023569,0.492446027,0.600130439,0.494833711,4.47485733,4.46868515,4.468532562,2.474029541,1.153278351,4.767757416,kencur
72.24171355,89.90631929,74.34500367,87.33728042,0.812247737,1.006001049,0.836021588,0.990238242,0.982924837,0.980619763,0.982743001,0.9807597,0.963288432,0.962431938,0.963096981,0.962387008,0.585000675,0.484522505,0.572918126,0.499252078,4.63728714,4.636672974,4.632038116,2.063396454,1.258827209,4.982650757,kencur
75.75605431,85.5179323,72.04233427,89.3826004,0.838834699,0.944650181,0.79692851,0.993324934,0.983168407,0.981840264,0.983887989,0.981366624,0.962422109,0.961855389,0.962613742,0.961830195,0.528872233,0.469191522,0.551967901,0.445203587,4.75925827,4.760097504,4.759731293,2.344528198,0.980247498,5.013725281,kencur
74.60159308,88.68622593,72.89121361,89.13741905,0.845867478,1.00728015,0.823393163,1.006483584,0.982367241,0.980524356,0.982962774,0.980587597,0.962103995,0.961521568,0.962452944,0.961502007,0.543767606,0.458680347,0.554227577,0.455926371,4.798946381,4.794254303,4.794086456,2.614910126,1.46219635,5.167736053,kencur
77.31265289,84.83250294,71.43962512,86.41115039,0.817675208,0.910068512,0.756444166,0.915529582,0.984734935,0.983595337,0.985482204,0.983582142,0.962811544,0.962210531,0.962965904,0.962239773,0.464768628,0.413846843,0.505427286,0.402939123,4.722957611,4.71635437,4.714115143,2.402553558,1.268531799,5.031223297,kencur
80.64457712,88.14744888,70.51197866,96.41956794,0.898498655,1.004032613,0.802447713,1.071020715,0.981567528,0.980076441,0.982759002,0.979678205,0.960857557,0.960267018,0.961132097,0.960134733,0.557459784,0.517222027,0.613062807,0.471916157,4.980026245,4.97044754,4.968200684,2.443157196,1.065841675,5.247341156,kencur
75.26518927,88.27240245,75.67305987,91.19292588,0.838299596,0.978251462,0.821657901,0.99914599,0.983235218,0.981593762,0.983738194,0.981577996,0.962055237,0.961504682,0.962456092,0.961490637,0.509227191,0.425526433,0.506567637,0.406519773,4.791164398,4.791618347,4.794429779,2.551216125,1.384399414,5.147109985,kencur
74.60649309,84.28288801,67.77084607,85.92761976,0.816964286,0.935236921,0.750366928,0.936776437,0.983643551,0.982112462,0.984309317,0.982193637,0.963138811,0.96250683,0.963358399,0.962524694,0.529698763,0.469728868,0.572789024,0.459380934,4.683044434,4.686088562,4.684715271,2.113754272,1.262844086,5.017177582,kencur
179.8975049,206.7560326,166.3556216,204.7958686,1.832604574,2.092233103,1.691314518,2.086496299,0.967205766,0.964391052,0.96910104,0.964319505,0.916201632,0.915022064,0.916946969,0.914879706,0.437347271,0.354587161,0.479701263,0.360706039,10.77596664,10.77150345,10.76804733,5.297317505,4.004711151,11.80342865,kencur
167.9138255,197.9719057,153.2838414,190.3145898,1.731974682,2.026026248,1.581702544,1.959819394,0.967999781,0.964778848,0.969929562,0.96538416,0.91915195,0.917987334,0.919949275,0.918039437,0.447003728,0.349266478,0.495185148,0.37443607,10.40739059,10.39586258,10.37937164,5.473255157,3.365665436,11.24455261,kencur
161.6191827,188.1911145,149.8977342,193.2298819,1.832436399,2.132069041,1.689334638,2.154541381,0.96046275,0.957023811,0.96271096,0.957026899,0.917186734,0.915965302,0.917907768,0.91595366,0.581692437,0.513847698,0.612030238,0.500831099,10.69571686,10.67311096,10.66679764,5.293502808,3.683132172,11.63858414,kencur
167.540729,180.6253576,149.5450862,200.7765595,1.915499633,2.074792912,1.715944533,2.278254143,0.959397872,0.957040088,0.962227608,0.955350684,0.916354275,0.915423978,0.917362437,0.915185771,0.565546898,0.532510352,0.612211747,0.480355558,10.76623535,10.77535248,10.76648712,5.289001465,3.889286041,11.74394608,kencur
163.6211702,179.5746953,148.9189243,194.7007326,2.037808831,2.231517189,1.853557669,2.415309378,0.951627616,0.949241223,0.954260064,0.947400834,0.913226307,0.91243184,0.914092748,0.912211175,0.616776653,0.58020707,0.65121134,0.544846834,11.10661316,11.11543655,11.10505676,4.838218689,3.657886505,12.07535553,kencur
157.6648116,183.2331142,141.6922624,177.8907633,1.913672639,2.223421326,1.735192943,2.164314628,0.956016465,0.952404196,0.958674044,0.952944132,0.918783352,0.917772412,0.919707603,0.917835979,0.601734044,0.538027725,0.642081173,0.551497005,10.44709015,10.43016052,10.41693497,5.102313995,3.659934998,11.3649025,kencur
162.756513,194.3516531,143.4263622,184.3824051,1.732968444,2.058103331,1.532312561,1.952880082,0.965711436,0.962414793,0.968307018,0.963229983,0.918823985,0.917688866,0.919637355,0.917704018,0.51053847,0.416642963,0.568670492,0.446566202,10.42051315,10.43233109,10.42332077,5.186985016,3.283596039,11.20778275,kencur
166.8233397,187.6924338,150.998861,202.6121606,1.785714286,2.014598596,1.625405149,2.15573623,0.964143389,0.961140933,0.966306439,0.959904907,0.917146001,0.915965393,0.917933214,0.915714704,0.529250077,0.471375638,0.573904333,0.429355132,10.69673538,10.67772675,10.6699028,5.512340546,3.7317276,11.59495163,kencur
221.8346533,244.3200279,194.3648407,260.2270978,2.424290607,2.667690458,2.125290484,2.823970496,0.952532059,0.9498717,0.95666937,0.948453853,0.894346403,0.893454459,0.895974437,0.893079142,0.495908508,0.445870231,0.55833022,0.409792219,13.58680725,13.57555389,13.55936813,6.429603577,4.374893188,14.76195908,kencur
220.7256222,253.712999,197.426538,250.5621685,2.337045927,2.682488195,2.092374022,2.645846179,0.955116747,0.951168065,0.958733001,0.951688566,0.893724085,0.892320732,0.895250541,0.892435442,0.473941145,0.396476337,0.52947022,0.403971423,13.67631912,13.65324402,13.63879013,6.995944977,3.909191132,14.62288666,kencur
215.3438188,242.4572286,189.7086136,244.5271579,2.304618701,2.596665914,2.036960311,2.608629716,0.955238749,0.951460417,0.958649883,0.951402363,0.896528648,0.895121248,0.897688206,0.895039961,0.479822913,0.415446014,0.541746429,0.410455504,13.38242722,13.35531235,13.34825516,6.845981598,4.163375854,14.3813858,kencur
225.9812255,251.9242114,205.6097496,263.820114,2.539245964,2.843991866,2.329684442,2.964495387,0.947122773,0.943501799,0.949883179,0.942007315,0.889439687,0.887983102,0.890105628,0.8875121,0.542539107,0.49098786,0.583777726,0.466952223,14.26844788,14.22679138,14.21904373,7.002838135,3.837631226,15.20677567,kencur
224.6407626,255.4047664,206.5219545,261.0355812,2.435321367,2.760015472,2.226577789,2.824728766,0.953105207,0.949436747,0.956297197,0.948593493,0.892726222,0.891429717,0.894155234,0.891152383,0.481263222,0.411347191,0.523102877,0.39836938,13.78446579,13.76524353,13.75629425,6.621780396,4.129867554,14.8522377,kencur
